datetime,temp,dew,humidity,precip,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon
2023-01-09T08:00:00,21,20,94.04,0,0,359,89.5,8,7,0,0,Partially cloudy,partly-cloudy-day
2023-01-09T09:00:00,22,20,88.45,0,1.8,250,89.5,8,51,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-09T10:00:00,22.9,19.7,82.51,0,3.1,320,96.6,9.4,72,0.3,1,Overcast,cloudy
2023-01-09T11:00:00,24,19,73.69,0,3.6,300,89.4,10,43,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-09T12:00:00,25,19,69.42,0,3.6,250,89.4,10,365,1.3,4,Partially cloudy,partly-cloudy-day
2023-01-09T13:00:00,23.6,19.5,78,0.013,7.2,320,96.6,10,203,0.7,2,"Rain, Overcast",rain
2023-01-09T14:00:00,23,19,78.25,0,14.7,330,89.4,10,120,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-09T15:00:00,23,19,78.25,0,9.4,340,89.4,10,98,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-09T16:00:00,23.2,18.5,74.55,0,3.6,320,96.6,10,87,0.3,1,Overcast,cloudy
2023-01-09T17:00:00,23,18,73.53,0,7.6,320,89.4,10,66,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-09T18:00:00,22,18,78.11,0,5.4,310,89.4,10,5,0,0,Partially cloudy,partly-cloudy-night
2023-01-09T19:00:00,22.2,18.2,78.15,0,3.6,340,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T20:00:00,22,18,78.12,0,5.4,300,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T21:00:00,21,18,83.02,0,3.6,310,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T22:00:00,21.7,18.6,82.73,0,0,263.8,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T23:00:00,22,18,78.12,0,3.6,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T00:00:00,22,18,78.12,0,1.8,230,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T01:00:00,21.1,18.4,84.91,0,1,260,78.6,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T02:00:00,21,18,83.04,0,0,359,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T03:00:00,21,18,83.04,0,1.8,330,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T04:00:00,20.7,18.2,85.64,0,3.6,290,89.5,9.4,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T05:00:00,21,18,83.02,0,7.6,320,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T06:00:00,21,19,88.37,0,7.6,330,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T07:00:00,21.1,18.5,84.92,0,0,275.1,89.5,10,6,0,0,Partially cloudy,partly-cloudy-day
2023-01-10T08:00:00,22,19,83.14,0,3.6,230,89.4,10,60,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-10T09:00:00,24,19,73.69,0,3.6,280,89.4,10,164,0.6,2,Partially cloudy,partly-cloudy-day
2023-01-10T10:00:00,23.4,19.1,76.59,0,2.2,9,89.5,10,279,1,3,Partially cloudy,partly-cloudy-day
2023-01-10T11:00:00,24,19,73.69,0,5.4,330,89.4,10,415,1.5,4,Partially cloudy,partly-cloudy-day
2023-01-10T12:00:00,23,19,78.24,0,7.6,20,89.4,10,428,1.5,4,Partially cloudy,partly-cloudy-day
2023-01-10T13:00:00,24,19.2,74.67,0,4.7,354,96.6,10,416,1.5,4,Overcast,cloudy
2023-01-10T14:00:00,23,20,83.24,0,11.1,10,89.4,10,338,1.2,3,Partially cloudy,partly-cloudy-day
2023-01-10T15:00:00,23,20,83.27,0,9.4,360,89.4,10,348,1.3,3,Partially cloudy,partly-cloudy-day
2023-01-10T16:00:00,23.1,19.7,81.46,0,5.2,14,96.6,10,344,1.2,3,Overcast,cloudy
2023-01-10T17:00:00,23,20,83.27,0,9.4,360,89.4,10,153,0.6,2,Partially cloudy,partly-cloudy-day
2023-01-10T18:00:00,23,19,78.26,0,9.4,360,89.4,10,11,0,0,Partially cloudy,partly-cloudy-night
2023-01-10T19:00:00,22.4,19.1,81.38,0.006,3.6,360,89.5,10,0,,0,"Rain, Partially cloudy",rain
2023-01-10T20:00:00,22,19,83.14,0,5.4,360,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T21:00:00,22,19,83.14,0,7.5,360,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T22:00:00,22.4,18.9,80.3,0,5.2,343,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T23:00:00,22,18,78.11,0,1.8,310,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T00:00:00,22,19,83.14,0,3.6,330,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T01:00:00,22,18.5,80.24,0.004,3.6,290,78.6,10,0,,0,"Rain, Partially cloudy",rain
2023-01-11T02:00:00,22,18,78.12,0,5.4,330,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T03:00:00,22,19,83.16,0,3.6,290,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T04:00:00,21.1,18.9,87.22,0,4.1,279,78.6,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T05:00:00,21,18,83.02,0,3.6,330,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T06:00:00,21,19,88.37,0,1.8,340,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T07:00:00,21.1,19.1,88.39,0,0,292.8,78.6,17.1,15,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-11T08:00:00,22,19,83.14,0,1.8,250,50.1,10,123,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-11T09:00:00,24,19,73.68,0,0,359,89.4,10,153,0.6,2,Partially cloudy,partly-cloudy-day
2023-01-11T10:00:00,25.6,19.4,68.33,0,4.1,337,78.6,17.1,284,1,3,Partially cloudy,partly-cloudy-day
2023-01-11T11:00:00,25,19,69.4,0,9.4,350,50.1,10,332,1.2,3,Partially cloudy,partly-cloudy-day
2023-01-11T12:00:00,26,20,69.6,0,14.7,10,50.1,10,390,1.4,4,Partially cloudy,partly-cloudy-day
2023-01-11T13:00:00,26.1,19.7,67.82,0,9.9,331,89.5,17.1,329,1.2,3,Partially cloudy,partly-cloudy-day
2023-01-11T14:00:00,25,20,73.85,0,22.3,360,50.1,10,272,1,3,Partially cloudy,partly-cloudy-day
2023-01-11T15:00:00,24,20,78.39,0,22.3,10,50.1,10,234,0.8,2,Partially cloudy,partly-cloudy-day
2023-01-11T16:00:00,23.4,19.9,80.41,0,11.5,17,78.6,17.1,188,0.7,2,Partially cloudy,partly-cloudy-day
2023-01-11T17:00:00,22,20,88.45,0,24.1,10,50.1,10,143,0.5,1,Partially cloudy,partly-cloudy-day
2023-01-11T18:00:00,22,19,83.16,0,24.1,360,50.1,10,11,0,0,Partially cloudy,partly-cloudy-night
2023-01-11T19:00:00,22.4,19.2,82.1,0,7.2,360,89.5,17.1,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T20:00:00,23,19,78.26,0,18.3,10,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T21:00:00,23,19,78.26,0,11.1,360,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T22:00:00,23,19.7,81.45,0,2.7,350,89.5,17.1,0,,0,Partially cloudy,partly-cloudy-night
2023-01-11T23:00:00,23,19,78.26,0,5.4,350,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T00:00:00,23,19,78.26,0,3.6,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T01:00:00,22.4,19.9,85.45,0,0.5,330,89.5,17.1,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T02:00:00,22,20,88.47,0,1.8,290,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T03:00:00,22,20,88.45,0,0,359,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T04:00:00,22.4,19.9,85.81,0,0.5,10,89.5,17.1,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T05:00:00,22,20,88.45,0,1.8,350,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T06:00:00,22,20,88.45,0,1.8,360,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T07:00:00,22.4,20.2,87.72,0,0,0,89.4,17.1,17,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-12T08:00:00,24,20,78.39,0,1.8,280,89.4,10,168,0.6,2,Partially cloudy,partly-cloudy-day
2023-01-12T09:00:00,25,20,73.85,0,1.8,300,89.4,10,401,1.4,4,Partially cloudy,partly-cloudy-day
2023-01-12T10:00:00,25.7,20.5,73,0,0,320,78.6,17.1,568,2,6,Partially cloudy,partly-cloudy-day
2023-01-12T11:00:00,26,20,69.59,0,5.4,190,50.1,10,720,2.6,7,Partially cloudy,partly-cloudy-day
2023-01-12T12:00:00,27,20,65.62,0,1.8,330,50.4,10,788,2.8,8,Partially cloudy,partly-cloudy-day
2023-01-12T13:00:00,25.7,20.4,72.36,0,7.2,320,89.5,17.1,703,2.5,7,Partially cloudy,partly-cloudy-day
2023-01-12T14:00:00,24,20,78.39,0,16.5,350,89.4,10,655,2.4,7,Partially cloudy,partly-cloudy-day
2023-01-12T15:00:00,24,20,78.39,0,20.5,360,28.8,10,489,1.8,5,Partially cloudy,partly-cloudy-day
2023-01-12T16:00:00,23.4,20.1,81.49,0,11,360,78.6,17.1,240,0.9,2,Partially cloudy,partly-cloudy-day
2023-01-12T17:00:00,22,20,88.44,0,16.5,360,89.4,10,61,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-12T18:00:00,22,20,88.44,0,12.9,340,89.4,10,9,0,0,Partially cloudy,partly-cloudy-night
2023-01-12T19:00:00,22.8,20.2,85.48,0,5.8,334,96.5,17.1,0,,0,Overcast,cloudy
2023-01-12T20:00:00,23,20,83.27,0,5.4,310,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T21:00:00,23,20,83.27,0,1.8,240,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T22:00:00,23.1,20.4,85.12,0,1,190,89.5,16.5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-12T23:00:00,23,21,88.55,0,3.6,220,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T00:00:00,23,21,88.55,0,3.6,180,89.4,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T01:00:00,22.4,20.4,88.5,0.001,0.5,229,78.6,16.5,0,,0,"Rain, Partially cloudy",rain
2023-01-13T02:00:00,22,20,88.44,0,3.6,230,50.1,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T03:00:00,22,21,94.06,0,0,0,50.1,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T04:00:00,22.4,21,92.06,0,0,214.6,78.6,15.7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T05:00:00,22,21,94.08,0,3.6,170,50.1,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T06:00:00,22,21,94.08,0,1.8,190,50.1,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T07:00:00,22.4,21,91.66,0,0,210.1,71.4,16,24,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-13T08:00:00,24,21,83.34,0,9.3,190,28.6,8,201,0.7,2,Partially cloudy,partly-cloudy-day
2023-01-13T09:00:00,26,21,73.99,0,3.6,330,50,8,419,1.5,4,Partially cloudy,partly-cloudy-day
2023-01-13T10:00:00,26.7,21.7,74.11,0,6.1,70,78.6,16.3,605,2.2,6,Partially cloudy,partly-cloudy-day
2023-01-13T11:00:00,26,21,73.97,0,9.3,100,50,8,740,2.7,7,Partially cloudy,partly-cloudy-day
2023-01-13T12:00:00,26,21,73.97,0,7.5,100,50,8,808,2.9,8,Partially cloudy,partly-cloudy-day
2023-01-13T13:00:00,26.1,21.3,74.97,0,7.8,96,89.4,17.1,802,2.9,8,Partially cloudy,partly-cloudy-day
2023-01-13T14:00:00,28,22,69.93,0,5.4,110,89.3,10,723,2.6,7,Partially cloudy,partly-cloudy-day
2023-01-13T15:00:00,26,21,73.98,0,9.4,120,28.6,10,582,2.1,6,Partially cloudy,partly-cloudy-day
2023-01-13T16:00:00,26.4,21.1,72.75,0,7.8,79,64.3,17.1,390,1.4,4,Partially cloudy,partly-cloudy-day
2023-01-13T17:00:00,25,21,78.5,0,7.6,110,28.6,10,172,0.6,2,Partially cloudy,partly-cloudy-day
2023-01-13T18:00:00,24,21,83.34,0,7.6,110,28.6,10,13,0,0,Partially cloudy,partly-cloudy-night
2023-01-13T19:00:00,24.4,22.1,87.12,0,3.6,110,71.4,16.3,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T20:00:00,23,21,88.54,0,1.8,310,28.6,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T21:00:00,24,21,83.37,0,0,359,50,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T22:00:00,23.7,21.6,88.2,0,0,0,78.6,15.7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-13T23:00:00,23,22,94.12,0,1.8,220,28.6,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T00:00:00,23,21,88.54,0,0,359,28.6,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T01:00:00,22.4,21.4,93.69,0,3.6,169,64.3,15.7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T02:00:00,21,20,94.04,0,1.8,210,28.6,4,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T03:00:00,20,20,99.94,0,0,359,28.6,4,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T04:00:00,20.8,20.2,96.54,0,1,190,64.3,15.4,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T05:00:00,20,20,99.93,0,0,358,28.6,4,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T06:00:00,19,18,93.88,0,1.8,240,28.6,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T07:00:00,19.4,18.4,93.96,0,3.6,180,80,16.6,27,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-14T08:00:00,21,19,88.29,0,5.4,190,28.6,10,220,0.8,2,Partially cloudy,partly-cloudy-day
2023-01-14T09:00:00,25,18,65.14,0,7.6,210,28.6,10,449,1.6,4,Partially cloudy,partly-cloudy-day
2023-01-14T10:00:00,26.7,18.9,62.1,0,4.1,218,64.3,17.1,643,2.3,6,Partially cloudy,partly-cloudy-day
2023-01-14T11:00:00,29,16,45.38,0,1.8,200,28.6,10,783,2.8,8,Partially cloudy,partly-cloudy-day
2023-01-14T12:00:00,31,15,37.97,0,9.4,190,28.6,10,852,3.1,9,Partially cloudy,partly-cloudy-day
2023-01-14T13:00:00,32.1,15,35.56,0,4.7,186,64.3,17.1,849,3.1,8,Partially cloudy,partly-cloudy-day
2023-01-14T14:00:00,30,19,51.77,0,11.2,110,30,10,774,2.8,8,Partially cloudy,partly-cloudy-day
2023-01-14T15:00:00,29,21,62.02,0,13,120,30,10,626,2.3,6,Partially cloudy,partly-cloudy-day
2023-01-14T16:00:00,28.1,21.4,66.9,0,8.8,96,80,17.1,424,1.5,4,Partially cloudy,partly-cloudy-day
2023-01-14T17:00:00,26,22,78.54,0,11.1,120,30,10,192,0.7,2,Partially cloudy,partly-cloudy-day
2023-01-14T18:00:00,24,22,88.47,0,3.6,90,28.6,8,16,0.1,0,Partially cloudy,partly-cloudy-night
2023-01-14T19:00:00,23.1,21.7,92.07,0,4.1,96,71.4,16.6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T20:00:00,23,21,88.5,0,1.8,40,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T21:00:00,23,21,88.49,0,3.6,130,28.6,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T22:00:00,22.1,21.1,94.08,0,3.6,90,64.3,15.1,0,,0,Partially cloudy,partly-cloudy-night
2023-01-14T23:00:00,22,21,94.05,0,3.6,161,28.6,2,0,,0,Partially cloudy,partly-cloudy-night
2023-01-15T00:00:00,22,21,94.06,0,1.8,100,28.6,2,0,,0,Partially cloudy,partly-cloudy-night
2023-01-15T01:00:00,22.1,21,93.67,0,0.5,229.4,85.8,2.9,0,,0,Partially cloudy,partly-cloudy-night
2023-01-15T02:00:00,20,19,93.98,0,3.6,190,0.2,4,0,,0,Clear,clear-night
2023-01-15T03:00:00,20,19,93.96,0,3.6,180,28.6,2,0,,0,Partially cloudy,partly-cloudy-night
2023-01-15T04:00:00,20.4,19.4,94.42,0,0,2,80,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-15T05:00:00,20,19,93.96,0,1.8,190,0.2,8,0,,0,Clear,clear-night
2023-01-15T06:00:00,19,18,93.93,0,3.6,180,28.6,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-15T07:00:00,19.7,18.9,94.81,0,1,190,80,16,26,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-15T08:00:00,22,19,83.09,0,7.5,190,0.1,8,214,0.8,2,Clear,clear-day
2023-01-15T09:00:00,25,19,69.35,0,3.6,190,0.1,8,446,1.6,4,Clear,clear-day
2023-01-15T10:00:00,27,19.1,61.87,0,3.6,160,80,16.6,640,2.3,6,Partially cloudy,partly-cloudy-day
2023-01-15T11:00:00,29,19,54.87,0,5.4,190,0.1,8,776,2.8,8,Clear,clear-day
2023-01-15T12:00:00,30,17,45.68,0,7.6,160,30,10,844,3,8,Partially cloudy,partly-cloudy-day
2023-01-15T13:00:00,29.7,19.4,54,0,11.4,87,60.1,17.1,838,3,8,Partially cloudy,partly-cloudy-day
2023-01-15T14:00:00,29,20,58.34,0,13,110,30,10,758,2.7,8,Partially cloudy,partly-cloudy-day
2023-01-15T15:00:00,28,20,61.79,0,11.2,100,28.6,10,610,2.2,6,Partially cloudy,partly-cloudy-day
2023-01-15T16:00:00,27.4,20.4,65.37,0,8.3,90,64.3,17.1,411,1.5,4,Partially cloudy,partly-cloudy-day
2023-01-15T17:00:00,25,21,78.5,0,7.6,70,30,10,184,0.7,2,Partially cloudy,partly-cloudy-day
2023-01-15T18:00:00,24,21,83.36,0,3.6,300,28.6,8,16,0.1,0,Partially cloudy,partly-cloudy-night
2023-01-15T19:00:00,24.1,21.1,83.37,0,7.2,360,64.3,16.6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-15T20:00:00,23,21,88.54,0,20.5,20,28.8,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-15T21:00:00,23,21,88.54,0,14.7,20,28.8,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-15T22:00:00,23.7,20.2,80.81,0,5.8,20,64.3,16.6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-15T23:00:00,23,21,88.54,0,16.5,10,28.8,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-16T00:00:00,22,20,88.44,0,13,360,28.8,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-16T01:00:00,22.8,20.1,84.72,0.004,0.5,360,64.3,16.3,0,,0,"Rain, Partially cloudy",rain
2023-01-16T02:00:00,21,20,94,0,3.6,230,50.1,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-16T03:00:00,22,20,88.44,0,1.8,340,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-16T04:00:00,22.1,20,88.04,0,7.3,290,96.6,15.7,0,,0,Overcast,cloudy
2023-01-16T05:00:00,22,21,94.03,0,3.6,330,89.4,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-16T06:00:00,22,20,88.41,0,24.1,350,89.4,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-16T07:00:00,22.1,20,88.04,0,3.6,360,89.5,9.5,22,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-16T08:00:00,22,20,88.42,0,24.1,350,89.4,8,171,0.6,2,Partially cloudy,partly-cloudy-day
2023-01-16T09:00:00,21,20,93.98,0,27.7,350,89.5,7,180,0.6,2,Partially cloudy,partly-cloudy-day
2023-01-16T10:00:00,21.1,19.6,91.14,0,7.2,24,96.6,8.6,79,0.3,1,Overcast,cloudy
2023-01-16T11:00:00,21,19,88.39,0,18.4,350,89.5,4,74,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-16T12:00:00,20,19,93.99,0,27.7,360,89.5,6,62,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-16T13:00:00,20.4,19.2,92.76,0.004,7.2,24,96.6,8.9,69,0.2,1,"Rain, Overcast",rain
2023-01-16T14:00:00,20,19,93.99,0,24.1,360,89.5,7,72,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-16T15:00:00,21,18,83.02,0,20.5,20,89.5,8,103,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-16T16:00:00,20.4,17.9,85.61,0,10.8,360,96.6,9.4,87,0.3,1,Overcast,cloudy
2023-01-16T17:00:00,20,18,88.3,0,24.1,10,89.5,10,31,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-16T18:00:00,20,17,82.91,0,16.5,10,89.5,10,1,0,0,Partially cloudy,partly-cloudy-night
2023-01-16T19:00:00,20,17.2,84.04,6.489,3.6,360,96.6,9.4,0,,0,"Rain, Overcast",rain
2023-01-16T20:00:00,20,17,82.92,0,16.5,10,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-16T21:00:00,20,17,82.91,0,13,10,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-16T22:00:00,20.1,16.7,80.71,0,1.6,320,89.5,9.4,0,,0,Partially cloudy,partly-cloudy-night
2023-01-16T23:00:00,20,16,77.83,0,5.4,340,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-17T00:00:00,20,16,77.83,0,5.4,30,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-17T01:00:00,20.1,16.7,80.71,0.001,3.6,360,89.5,10,0,,0,"Rain, Partially cloudy",rain
2023-01-17T02:00:00,20,16,77.83,0,11.2,320,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-17T03:00:00,20,16,77.83,0,5.4,330,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-17T04:00:00,19.7,16.2,80.28,0,2.6,320,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-17T05:00:00,19,16,82.8,0,0,359,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-17T06:00:00,19,16,82.8,0,0,359,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-17T07:00:00,19.4,17,86.28,0,3.6,290,89.5,9.4,7,0,0,Partially cloudy,partly-cloudy-day
