datetime,temp,dew,humidity,precip,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon
2023-01-17T08:00:00,20,17,82.92,0,0,359,89.5,8,16,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-17T09:00:00,21,17,77.98,0,1.8,290,89.5,8,126,0.5,1,Partially cloudy,partly-cloudy-day
2023-01-17T10:00:00,21.4,17.9,80.49,0,0,290,96.6,10,138,0.5,1,Overcast,cloudy
2023-01-17T11:00:00,22,17,73.35,0,11.2,350,89.5,10,117,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-17T12:00:00,22,18,78.12,0,11.2,10,89.5,10,296,1.1,3,Partially cloudy,partly-cloudy-day
2023-01-17T13:00:00,23.4,16.9,66.96,0.001,7.2,340,96.6,10,126,0.5,1,"Rain, Overcast",rain
2023-01-17T14:00:00,22,18,78.11,0,16.6,360,89.5,10,95,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-17T15:00:00,22,17,73.35,0,16.6,330,89.5,10,81,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-17T16:00:00,21.4,16.6,73.9,0,12.4,323,96.6,10,56,0.2,1,Overcast,cloudy
2023-01-17T17:00:00,21,16,73.17,0,14.8,330,89.5,10,34,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-17T18:00:00,21,16,73.17,0,7.6,330,89.5,10,14,0.1,0,Partially cloudy,partly-cloudy-night
2023-01-17T19:00:00,20.4,16.6,78.58,0.1,2.7,340,96.6,10,0,,0,"Rain, Overcast",rain
2023-01-17T20:00:00,20,17,82.91,0,9.4,350,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-17T21:00:00,19,18,93.93,0,9.4,350,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-17T22:00:00,19.1,17.6,91.03,0,0.5,340,96.6,9.4,0,,0,Overcast,cloudy
2023-01-17T23:00:00,19,17,88.22,0,1.8,330,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-18T00:00:00,19,17,88.22,0,5.4,330,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-18T01:00:00,19.7,17.2,85.91,0.008,3.6,320,96.6,10,0,,0,"Rain, Overcast",rain
2023-01-18T02:00:00,20,17,82.92,0,9.4,320,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-18T03:00:00,20,16,77.83,0,9.4,330,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-18T04:00:00,19.4,16.9,85.13,0,7.2,320,96.6,9.4,0,,0,Overcast,cloudy
2023-01-18T05:00:00,19,17,88.22,0,3.6,350,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-18T06:00:00,19,17,88.22,0,5.4,300,89.5,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-18T07:00:00,19,17.2,89.41,0.013,3.2,320,96.6,10,2,0,0,"Rain, Overcast",rain
2023-01-18T08:00:00,19,17,88.22,0,9.4,310,89.5,10,21,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-18T09:00:00,20,17,82.91,0,5.4,320,89.5,10,46,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-18T10:00:00,19.7,17.7,88.28,0,1.6,300,96.6,10,49,0.2,0,Overcast,cloudy
2023-01-18T11:00:00,21,18,83.04,0,9.4,320,89.5,10,49,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-18T12:00:00,21,17,77.98,0,7.6,360,89.5,10,46,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-18T13:00:00,20.1,18,87.91,0.042,7.8,320,96.6,8.6,41,0.1,0,"Rain, Overcast",rain
2023-01-18T14:00:00,20,18,88.3,0,7.6,310,89.5,6,45,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-18T15:00:00,19,18,93.95,0,9.4,320,100,4,37,0.1,0,Overcast,cloudy
2023-01-18T16:00:00,19.1,18,93.52,0,8.8,320,100,9.1,23,0.1,0,Overcast,cloudy
2023-01-18T17:00:00,19,17,88.2,0,7.6,320,100,10,12,0,0,Overcast,cloudy
2023-01-18T18:00:00,19,17,88.2,0,5.4,310,89.5,8,1,0,0,Partially cloudy,partly-cloudy-night
2023-01-18T19:00:00,19.4,16.9,85.5,2.589,5.2,326,96.6,10,0,,0,"Rain, Overcast",rain
2023-01-18T20:00:00,19,16,82.8,0,7.6,320,100,10,0,,0,Overcast,cloudy
2023-01-18T21:00:00,19,16,82.79,0,9.4,320,100,10,0,,0,Overcast,cloudy
2023-01-18T22:00:00,18.7,16.1,84.65,0,7.3,320,100,10,0,,0,Overcast,cloudy
2023-01-18T23:00:00,19,16,82.8,0,7.6,320,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-19T00:00:00,19,16,82.8,0,5.4,340,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-19T01:00:00,19.1,16.8,86.64,0.013,7.2,320,96.6,10,0,,0,"Rain, Overcast",rain
2023-01-19T02:00:00,18,16,88.12,0,7.6,310,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-19T03:00:00,18,16,88.14,0,3.6,320,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-19T04:00:00,18.4,15.9,85.03,0,3.6,346,96.6,10,0,,0,Overcast,cloudy
2023-01-19T05:00:00,19,16,82.79,0,1.8,270,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-19T06:00:00,19,16,82.79,0,1.8,270,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-19T07:00:00,18.7,16.2,85.43,0,0.5,340,96.6,10,7,0,0,Overcast,cloudy
2023-01-19T08:00:00,20,16,77.8,0,3.6,340,89.4,10,45,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-19T09:00:00,21,16,73.16,0,1.8,260,89.4,10,70,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-19T10:00:00,21.4,16.4,73.53,0,0,360,89.4,10,78,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-19T11:00:00,22,16,68.8,0,5.4,350,89.4,10,151,0.5,2,Partially cloudy,partly-cloudy-day
2023-01-19T12:00:00,23,17,68.99,0,9.4,350,89.4,10,446,1.6,4,Partially cloudy,partly-cloudy-day
2023-01-19T13:00:00,22.4,16.9,70.78,0,5.8,343,89.4,17.1,560,2,6,Partially cloudy,partly-cloudy-day
2023-01-19T14:00:00,22,17,73.29,0,14.8,360,89.3,10,433,1.6,4,Partially cloudy,partly-cloudy-day
2023-01-19T15:00:00,22,17,73.31,0,14.8,360,50,10,552,2,6,Partially cloudy,partly-cloudy-day
2023-01-19T16:00:00,22.1,17.2,74,0,6.8,360,78.6,17.1,364,1.3,4,Partially cloudy,partly-cloudy-day
2023-01-19T17:00:00,21,18,83.01,0,11.2,20,50,10,160,0.6,2,Partially cloudy,partly-cloudy-day
2023-01-19T18:00:00,20,17,82.89,0,9.4,360,89.4,10,17,0.1,0,Partially cloudy,partly-cloudy-night
2023-01-19T19:00:00,20.4,17.7,84.45,0,6.3,343,89.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
2023-01-19T20:00:00,20,18,88.27,0,9.4,360,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-19T21:00:00,20,17,82.89,0,5.4,340,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-19T22:00:00,20.4,17.1,81.45,0,4.7,326,89.5,17.1,0,,0,Partially cloudy,partly-cloudy-night
2023-01-19T23:00:00,20,17,82.89,0,7.6,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T00:00:00,20,17,82.89,0,5.4,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T01:00:00,20,16.7,81.41,0,3.6,340,89.5,17.1,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T02:00:00,19,17,88.19,0,7.6,340,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T03:00:00,19,17,88.19,0,3.6,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T04:00:00,19.4,17.1,86.65,0,2.2,340,96.6,17.1,0,,0,Overcast,cloudy
2023-01-20T05:00:00,19,16,82.77,0,7.6,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T06:00:00,19,16,82.77,0,0,359,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T07:00:00,19.1,16.6,85.45,0,3.6,290,89.5,17.1,8,0,0,Partially cloudy,partly-cloudy-day
2023-01-20T08:00:00,20,17,82.87,0,7.6,330,89.4,10,53,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-20T09:00:00,22,17,73.32,0,5.4,330,89.4,10,150,0.5,2,Partially cloudy,partly-cloudy-day
2023-01-20T10:00:00,23.3,16.8,66.94,0,4.7,290,89.5,17.1,612,2.2,6,Partially cloudy,partly-cloudy-day
2023-01-20T11:00:00,24,16,61.02,0,9.4,30,50.1,10,770,2.8,8,Partially cloudy,partly-cloudy-day
2023-01-20T12:00:00,25,17,61.24,0,7.6,40,50.1,10,839,3,8,Partially cloudy,partly-cloudy-day
2023-01-20T13:00:00,23.6,17.4,67.89,0.004,14.4,360,90,20,819,2.9,8,"Rain, Partially cloudy",rain
2023-01-20T14:00:00,23,18,73.51,0,31.6,20,89.4,10,719,2.6,7,Partially cloudy,partly-cloudy-day
2023-01-20T15:00:00,23,18,73.49,0,24.1,10,89.4,10,544,2,5,Partially cloudy,partly-cloudy-day
2023-01-20T16:00:00,22.4,16.9,71.11,0,7.2,360,89.4,17.1,317,1.1,3,Partially cloudy,partly-cloudy-day
2023-01-20T17:00:00,22,17,73.32,0,20.5,20,89.4,10,103,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-20T18:00:00,21,16,73.16,0,25.9,360,89.4,10,5,0,0,Partially cloudy,partly-cloudy-night
2023-01-20T19:00:00,21.7,16.4,71.65,0,10.8,360,89.5,17.1,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T20:00:00,21,17,77.95,0,14.7,360,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T21:00:00,21,16,73.17,0,3.6,340,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T22:00:00,21.1,16.6,75.54,0,1.6,250,89.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
2023-01-20T23:00:00,21,16,73.16,0,7.6,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-21T00:00:00,21,16,73.17,0,5.4,310,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-21T01:00:00,20.7,16,74.47,0,4.1,317,96.6,17.1,0,,0,Overcast,cloudy
2023-01-21T02:00:00,21,17,77.96,0,3.6,310,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-21T03:00:00,20,17,82.91,0,5.4,350,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-21T04:00:00,20.4,16.9,80.38,0,3.6,296,96.6,17.1,0,,0,Overcast,cloudy
2023-01-21T05:00:00,20,17,82.91,0,3.6,310,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-21T06:00:00,20,17,82.91,0,3.6,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-21T07:00:00,20.4,17.1,81.48,0.001,3.1,320,96.6,17.1,6,0,0,"Rain, Overcast",rain
2023-01-21T08:00:00,21,17,77.96,0,5.4,320,89.4,8,42,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-21T09:00:00,22,18,78.11,0,5.4,340,89.4,8,93,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-21T10:00:00,22.4,17.7,74.76,0,1.6,359,96.6,17.1,170,0.6,2,Overcast,cloudy
2023-01-21T11:00:00,24,18,69.22,0,3.6,270,89.4,10,329,1.2,3,Partially cloudy,partly-cloudy-day
2023-01-21T12:00:00,24,18,69.22,0,5.4,360,89.4,10,487,1.8,5,Partially cloudy,partly-cloudy-day
2023-01-21T13:00:00,25,18.2,66.1,0.003,3.6,20,89.5,17.1,334,1.2,3,"Rain, Partially cloudy",rain
2023-01-21T14:00:00,23,18,73.51,0,16.5,20,89.4,10,289,1,3,Partially cloudy,partly-cloudy-day
2023-01-21T15:00:00,22,18,78.08,0,18.3,10,89.4,10,260,0.9,3,Partially cloudy,partly-cloudy-day
2023-01-21T16:00:00,22.1,17.9,77.06,0,9.9,3,96.6,10,204,0.7,2,Overcast,cloudy
2023-01-21T17:00:00,21,18,82.99,0,14.7,10,89.4,10,80,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-21T18:00:00,21,18,82.99,0,14.7,360,89.4,10,7,0,0,Partially cloudy,partly-cloudy-night
2023-01-21T19:00:00,21.4,18.2,82.32,0,5.8,326,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-21T20:00:00,21,18,82.99,0,11.1,350,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-21T21:00:00,21,18,83.01,0,11.1,340,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-21T22:00:00,21.4,18.2,82.33,0,4.7,340,96.5,10,0,,0,Overcast,cloudy
2023-01-21T23:00:00,21,18,83.01,0,7.5,360,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T00:00:00,21,18,83.02,0,1.8,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T01:00:00,21.4,18.6,84.19,0,0,252.2,89.4,9.5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T02:00:00,20,18,88.29,0,3.6,330,50.1,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T03:00:00,20,18,88.3,0,0,359,28.8,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T04:00:00,19.4,17.9,91.06,0,0,0,64.3,8.9,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T05:00:00,19,18,93.93,0,0,0,25,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T06:00:00,20,19,93.98,0,3.6,300,89.3,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T07:00:00,20.4,18.9,91.12,0,3.6,299,89.4,9.4,8,0,0,Partially cloudy,partly-cloudy-day
2023-01-22T08:00:00,22,19,83.16,0,5.4,320,50.1,10,70,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-22T09:00:00,24,19,73.66,0,1.8,220,28.6,10,181,0.7,2,Partially cloudy,partly-cloudy-day
2023-01-22T10:00:00,25.4,19.1,68.24,0,3.6,111,89.4,17.1,358,1.3,4,Partially cloudy,partly-cloudy-day
2023-01-22T11:00:00,24,19,73.62,0,5.4,90,89.3,10,495,1.8,5,Partially cloudy,partly-cloudy-day
2023-01-22T12:00:00,25,19,69.37,0,1.8,360,89.3,10,607,2.2,6,Partially cloudy,partly-cloudy-day
2023-01-22T13:00:00,26.1,19.5,67.16,0,3.1,320,78.6,17.1,634,2.3,6,Partially cloudy,partly-cloudy-day
2023-01-22T14:00:00,26,20,69.58,0,5.4,350,49.9,10,764,2.8,8,Partially cloudy,partly-cloudy-day
2023-01-22T15:00:00,27,20,65.6,0,3.6,20,28.6,10,622,2.2,6,Partially cloudy,partly-cloudy-day
2023-01-22T16:00:00,26.4,19.9,67.26,0,5.8,343,71.4,17.1,424,1.5,4,Partially cloudy,partly-cloudy-day
2023-01-22T17:00:00,24,20,78.37,0,7.6,70,50,10,198,0.7,2,Partially cloudy,partly-cloudy-day
2023-01-22T18:00:00,23,20,83.23,0,5.4,320,89.3,8,20,0.1,0,Partially cloudy,partly-cloudy-night
2023-01-22T19:00:00,23.4,20.4,82.93,0,4.7,334,89.5,16.6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T20:00:00,23,20,83.24,0,3.6,310,89.3,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T21:00:00,23,20,83.26,0,3.6,310,89.4,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T22:00:00,23.4,20.2,82.57,0,0,0,89.5,16,0,,0,Partially cloudy,partly-cloudy-night
2023-01-22T23:00:00,23,20,83.26,0,1.8,190,89.5,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-23T00:00:00,23,21,88.54,0,3.6,220,89.5,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-23T01:00:00,23.1,21.1,88.55,0,0,230.6,96.5,15.7,0,,0,Overcast,cloudy
2023-01-23T02:00:00,23,21,88.54,0,1.8,200,89.5,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-23T03:00:00,23,21,88.54,0,1.8,300,89.5,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-23T04:00:00,22.4,20.9,90.87,0,0,0,89.5,16,0,,0,Partially cloudy,partly-cloudy-night
2023-01-23T05:00:00,23,21,88.55,0,0,359,89.5,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-23T06:00:00,22,21,94.06,0,0,359,88.1,3,0,,0,Partially cloudy,partly-cloudy-night
2023-01-23T07:00:00,22.7,21.1,90.48,0,0,0,96.5,16.6,22,0.1,0,Overcast,cloudy
2023-01-23T08:00:00,23,21,88.54,0,1.8,350,89.5,8,198,0.7,2,Partially cloudy,partly-cloudy-day
2023-01-23T09:00:00,24,21,83.36,0,5.4,330,89.4,8,364,1.3,4,Partially cloudy,partly-cloudy-day
2023-01-23T10:00:00,25,21,78.52,0,3.6,340,89.4,16.6,340,1.2,3,Partially cloudy,partly-cloudy-day
2023-01-23T11:00:00,26,21,73.99,0,5.4,10,89.4,10,459,1.7,5,Partially cloudy,partly-cloudy-day
2023-01-23T12:00:00,26,21,73.99,0,9.4,350,89.4,10,641,2.3,6,Partially cloudy,partly-cloudy-day
2023-01-23T13:00:00,26.4,20.9,71.51,0,3.6,181,89.4,17.1,765,2.8,8,Partially cloudy,partly-cloudy-day
2023-01-23T14:00:00,26,21,74,0,7.6,340,89.4,10,725,2.6,7,Partially cloudy,partly-cloudy-day
2023-01-23T15:00:00,26,21,74,0,7.6,330,89.4,10,592,2.1,6,Partially cloudy,partly-cloudy-day
2023-01-23T16:00:00,25.8,20.7,73.65,0,0,340,89.5,17.1,399,1.4,4,Partially cloudy,partly-cloudy-day
2023-01-23T17:00:00,24,21,83.36,0,7.6,330,89.4,10,191,0.7,2,Partially cloudy,partly-cloudy-day
2023-01-23T18:00:00,24,21,83.37,0,9.4,340,89.4,7,20,0.1,0,Partially cloudy,partly-cloudy-night
2023-01-23T19:00:00,23.7,21.1,85.18,0,0,340,96.5,16.3,0,,0,Overcast,cloudy
2023-01-23T20:00:00,23,21,88.54,0,7.6,300,89.4,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-23T21:00:00,23,21,88.54,0,7.5,300,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-23T22:00:00,23.4,21.1,86.66,0,7.3,320,89.4,16.6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-23T23:00:00,23,21,88.54,0,3.6,310,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-24T00:00:00,23,21,88.54,0,0,359,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-24T01:00:00,23.4,21.9,90.93,0,0.5,300,89.4,16,0,,0,Partially cloudy,partly-cloudy-night
2023-01-24T02:00:00,23,22,94.11,0,1.8,300,89.4,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-24T03:00:00,23,22,94.11,0,1.8,310,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-24T04:00:00,22.7,21.9,94.93,0,3.6,340,96.6,2.3,0,,0,Overcast,cloudy
2023-01-24T05:00:00,22,22,99.98,0,7.6,340,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-24T06:00:00,23,22,94.11,0,20.5,60,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-24T07:00:00,23.4,21.2,87.81,0,10.8,50,96.6,9.1,2,0,0,Overcast,cloudy
2023-01-24T08:00:00,24,20,78.4,0,24.1,50,89.4,7,3,0,0,Partially cloudy,partly-cloudy-day
2023-01-24T09:00:00,23,20,83.26,0,20.5,40,89.4,7,9,0,0,Partially cloudy,partly-cloudy-day
2023-01-24T10:00:00,23.4,18.9,75.92,0,10.8,50,96.6,9.1,24,0.1,0,Overcast,cloudy
2023-01-24T11:00:00,22,19,83.16,0,16.6,30,89.4,7,33,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-24T12:00:00,21,20,94.02,0,24.1,10,100,4,30,0.1,0,Overcast,cloudy
2023-01-24T13:00:00,21,18.9,87.6,0.216,7.2,20,100,8.6,26,0.1,0,"Rain, Overcast",rain
2023-01-24T14:00:00,20,18,88.29,0,24.1,10,100,4,23,0.1,0,Overcast,cloudy
2023-01-24T15:00:00,19,18,93.95,0,14.8,20,89.4,5,19,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-24T16:00:00,19.7,17.6,87.87,0,6.3,20,96.6,8.8,15,0.1,0,Overcast,cloudy
2023-01-24T17:00:00,19,17,88.22,0,14.8,350,100,3,8,0,0,Overcast,cloudy
2023-01-24T18:00:00,18,17,93.9,0,29.5,350,100,3,1,0,0,Overcast,cloudy
2023-01-24T19:00:00,18.1,17.1,93.91,40.028,7.2,320,100,4,0,,0,"Rain, Overcast",rain
2023-01-24T20:00:00,17,16,93.86,0,7.6,330,100,5,0,,0,Overcast,cloudy
2023-01-24T21:00:00,17,16,93.86,0,5.4,330,100,5,0,,0,Overcast,cloudy
2023-01-24T22:00:00,17,16.1,94.28,0,0,290,100,8.6,0,,0,Overcast,cloudy
2023-01-24T23:00:00,17,16,93.86,0,5.4,310,100,6,0,,0,Overcast,cloudy
2023-01-25T00:00:00,16,16,100,0,5.4,310,100,6,0,,0,Overcast,cloudy
2023-01-25T01:00:00,16.4,15.4,93.4,0.047,3.6,320,100,9.1,0,,0,"Rain, Overcast",rain
2023-01-25T02:00:00,16,15,93.81,0,3.6,320,100,8,0,,0,Overcast,cloudy
2023-01-25T03:00:00,16,15,93.81,0,9.4,320,100,8,0,,0,Overcast,cloudy
2023-01-25T04:00:00,16.4,15,91.71,0,3.6,320,100,9.4,0,,0,Overcast,cloudy
2023-01-25T05:00:00,16,15,93.81,0,11.2,320,100,5,0,,0,Overcast,cloudy
2023-01-25T06:00:00,16,15,93.81,0,9.4,310,100,6,0,,0,Overcast,cloudy
2023-01-25T07:00:00,16.4,15.1,91.71,0.119,7.2,320,100,9.4,1,0,0,"Rain, Overcast",rain
2023-01-25T08:00:00,17,15,88.05,0,7.6,310,100,5,8,0,0,Overcast,cloudy
2023-01-25T09:00:00,17,16,93.86,0,7.6,310,100,7,19,0.1,0,Overcast,cloudy
2023-01-25T10:00:00,17.4,16.1,92.18,0,3.6,320,100,8.8,30,0.1,0,Overcast,cloudy
2023-01-25T11:00:00,18,17,93.89,0,5.4,320,100,10,40,0.1,0,Overcast,cloudy
2023-01-25T12:00:00,19,17,88.2,0,7.6,320,89.4,10,60,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-25T13:00:00,20.4,16.7,79.66,0.047,7.2,360,96.6,10,77,0.3,1,"Rain, Overcast",rain
2023-01-25T14:00:00,20,17,82.92,0,14.8,10,89.4,10,73,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-25T15:00:00,20,15,73,0,20.5,360,89.4,10,59,0.2,1,Partially cloudy,partly-cloudy-day
